time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis, U1SpeakingU2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis, U2Speaking
79.027,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.758, 342.863, 359.791,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.962, 1.337, -0.435,338.965, 347.039, 357.564,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.072,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.754, 342.860, 359.784,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.960, 1.337, -0.433,340.191, 346.868, 357.533,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.110,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.756, 342.860, 359.791,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.958, 1.338, -0.432,340.436, 346.935, 357.258,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.147,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.756, 342.865, 359.793,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.955, 1.339, -0.430,339.666, 347.180, 357.080,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.188,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.755, 342.863, 359.791,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.953, 1.338, -0.428,340.012, 346.450, 357.958,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.229,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.751, 342.858, 359.792,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.952, 1.337, -0.425,339.861, 346.340, 357.821,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.274,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.756, 342.858, 359.787,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.950, 1.336, -0.423,340.494, 346.564, 357.449,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.308,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.757, 342.861, 359.789,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.949, 1.337, -0.422,340.694, 346.314, 357.596,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,1
79.349,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.749, 342.860, 359.791,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.949, 1.336, -0.420,340.551, 346.160, 357.719,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,1
79.386,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.755, 342.863, 359.785,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.948, 1.336, -0.419,340.603, 346.279, 357.622,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,1
79.427,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.754, 342.862, 359.778,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.948, 1.337, -0.418,340.619, 346.147, 357.818,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,1
79.475,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.755, 342.862, 359.782,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.948, 1.337, -0.417,340.429, 346.279, 357.628,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,1
79.509,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.753, 342.858, 359.779,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.947, 1.337, -0.416,340.438, 346.383, 357.657,1.815, 0.828, -0.085,15.340, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,1
79.548,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.751, 342.864, 359.785,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.947, 1.337, -0.415,340.644, 346.427, 357.824,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,1
79.588,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.756, 342.858, 359.783,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.946, 1.337, -0.414,340.702, 346.537, 357.800,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.627,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.755, 342.864, 359.786,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,1,1.779, -0.027, -0.607,1.946, 1.336, -0.413,340.735, 346.597, 357.793,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.668,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.755, 342.865, 359.789,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.946, 1.336, -0.412,340.829, 346.580, 357.902,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.713,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.759, 342.862, 359.788,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.412,340.783, 346.541, 357.958,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.751,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.753, 342.865, 359.787,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.412,340.698, 346.662, 357.907,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.788,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.752, 342.860, 359.788,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.412,340.800, 346.822, 357.876,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.829,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.757, 342.864, 359.785,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.412,340.836, 346.863, 357.887,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.867,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.754, 342.858, 359.792,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.412,340.859, 346.889, 357.930,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.908,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.756, 342.861, 359.786,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.412,340.906, 346.904, 357.952,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.953,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.751, 342.862, 359.790,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.412,340.879, 346.897, 357.940,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
79.990,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.754, 342.858, 359.785,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.412,340.842, 346.801, 357.951,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.028,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.755, 342.857, 359.794,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.413,340.867, 346.781, 357.948,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.068,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.751, 342.861, 359.792,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.413,340.925, 346.868, 358.000,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.109,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.755, 342.861, 359.791,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.944, 1.336, -0.413,341.097, 346.857, 358.080,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.147,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.757, 342.864, 359.787,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.944, 1.336, -0.413,341.038, 346.828, 358.031,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.192,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.746, 342.863, 359.785,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.944, 1.336, -0.413,341.005, 346.802, 358.020,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.226,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.757, 342.867, 359.791,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.944, 1.336, -0.413,341.119, 346.796, 358.070,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.268,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.752, 342.857, 359.789,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.944, 1.336, -0.413,341.054, 346.784, 358.026,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.309,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.751, 342.865, 359.788,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.944, 1.336, -0.413,340.946, 346.803, 357.983,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.348,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.752, 342.861, 359.788,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.413,341.017, 346.806, 357.957,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.396,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.752, 342.859, 359.793,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.413,341.027, 346.738, 357.974,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.429,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.760, 342.862, 359.791,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.945, 1.336, -0.413,340.978, 346.785, 357.886,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.467,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.760, 342.861, 359.787,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.946, 1.336, -0.412,341.038, 346.814, 357.876,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.510,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.757, 342.858, 359.785,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.946, 1.336, -0.412,341.134, 346.745, 357.892,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.548,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.758, 342.862, 359.783,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.947, 1.336, -0.412,341.123, 346.743, 357.846,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.589,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.756, 342.862, 359.785,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.947, 1.336, -0.412,341.085, 346.801, 357.787,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.627,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.753, 342.861, 359.791,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.947, 1.336, -0.412,341.077, 346.865, 357.690,1.815, 0.828, -0.085,15.340, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.672,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.751, 342.862, 359.787,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.948, 1.336, -0.412,341.066, 346.856, 357.693,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.710,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.750, 342.861, 359.783,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.948, 1.336, -0.412,341.111, 346.912, 357.636,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.747,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.751, 342.857, 359.785,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.948, 1.336, -0.412,341.213, 347.065, 357.570,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.788,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.750, 342.861, 359.792,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.949, 1.336, -0.412,341.176, 347.270, 357.497,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.827,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.750, 342.858, 359.789,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.949, 1.336, -0.412,341.105, 347.459, 357.334,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.876,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.749, 342.859, 359.788,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.949, 1.336, -0.412,341.318, 347.521, 357.311,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.910,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.755, 342.862, 359.789,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.949, 1.336, -0.413,341.616, 347.578, 357.420,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.948,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.758, 342.856, 359.786,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.949, 1.336, -0.414,341.138, 347.917, 357.384,1.815, 0.828, -0.085,15.340, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
80.986,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.755, 342.864, 359.788,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.949, 1.336, -0.413,340.174, 348.445, 356.751,1.815, 0.828, -0.085,15.340, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
81.028,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.755, 342.858, 359.789,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.949, 1.336, -0.412,341.020, 347.472, 357.506,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
81.069,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.753, 342.860, 359.787,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.950, 1.336, -0.413,341.577, 347.281, 357.559,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
81.107,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.753, 342.865, 359.789,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.951, 1.337, -0.414,341.041, 347.982, 356.811,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
81.147,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.757, 342.868, 359.786,-0.495, 0.785, 0.692,15.272, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.696,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.951, 1.337, -0.414,340.222, 348.044, 356.911,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
81.188,0.000, -0.027, 0.000,-0.382, 0.816, 0.443,354.757, 342.865, 359.790,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.951, 1.336, -0.414,340.490, 347.443, 357.478,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
81.234,0.000, -0.027, 0.000,-0.381, 0.816, 0.443,354.757, 342.860, 359.789,-0.495, 0.785, 0.692,15.273, 9.636, 55.332,-0.619, 0.786, 0.700,14.771, 271.294, 306.697,null,null,null,0,null,null,null,1,0,1.779, -0.027, -0.607,1.951, 1.337, -0.413,340.549, 347.564, 357.136,1.815, 0.828, -0.085,15.341, 278.915, 53.189,1.734, 0.827, 0.003,19.337, 8.430, 306.390,null,null,null,0,null,null,null,1,0
