time, U1PosX, U1PosY, U1PosZ, U1HeadX, U1HeadY, U1HeadZ, U1HeadEulerX, U1HeadEulerY, U1LocalHeadEulerZ, U1ControllerRX, U1ControllerRY, U1ControllerRZ, U1ControllerEulerRX, U1ControllerEulerRY, U1ControllerEulerRZ,U1ControllerLX, U1ControllerLY, U1ControllerLZ, U1ControllerEulerLX, U1ControllerEulerLY, U1ControllerEulerLZ,U1PointerX, U1PointerY, U1PointerZ, U1PointerVis, U1StickyPointerX, U1StickyPointerY, U1StickyPointerZ, U1StickyPointerVis, U1Speaking,U2PosX, U2PosY, U2PosZ, U2HeadX, U2HeadY, U2HeadZ, U2HeadEulerX, U2HeadEulerY, U2LocalHeadEulerZ, U2ControllerRX, U2ControllerRY, U2ControllerRZ, U2ControllerEulerRX, U2ControllerEulerRY, U2ControllerEulerRZ,U2ControllerLX, U2ControllerLY, U2ControllerLZ, U2ControllerEulerLX, U2ControllerEulerLY, U2ControllerEulerLZ,U2PointerX, U2PointerY, U2PointerZ, U2PointerVis, U2StickyPointerX, U2StickyPointerY, U2StickyPointerZ, U2StickyPointerVis, U2Speaking
1.839,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.775, 20.485, 1.396,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.004, -0.027, -0.004,0.044, 1.250, 0.027,357.572, 357.278, 2.906,0.191, 0.802, 0.237,348.651, 339.755, 1.271,0.023, 0.793, 0.260,359.083, 31.661, 8.786,null,null,null,0,null,null,null,1,0
1.882,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.787, 20.490, 1.392,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.004, -0.027, -0.004,0.045, 1.250, 0.028,357.698, 357.652, 3.132,0.196, 0.807, 0.236,347.940, 339.869, 1.913,0.023, 0.812, 0.261,355.112, 33.422, 11.499,null,null,null,0,null,null,null,1,0
1.919,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.787, 20.488, 1.402,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.112, -0.027, -0.100,-0.063, 1.250, -0.069,357.579, 357.646, 3.565,0.097, 0.812, 0.140,348.234, 340.420, 0.280,-0.094, 0.836, 0.178,352.804, 28.952, 17.564,null,null,null,0,null,null,null,1,0
1.961,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.778, 20.488, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.124, -0.027, -0.111,-0.075, 1.251, -0.081,357.544, 357.443, 3.620,0.087, 0.810, 0.129,348.111, 340.602, 1.359,-0.114, 0.843, 0.172,349.943, 27.632, 25.216,null,null,null,0,null,null,null,1,0
2.001,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.779, 20.485, 1.404,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.205, -0.027, -0.173,-0.156, 1.252, -0.144,357.398, 357.214, 3.592,0.007, 0.808, 0.068,348.735, 341.010, 1.613,-0.203, 0.845, 0.118,350.085, 25.023, 32.525,null,null,null,0,null,null,null,1,0
2.041,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.783, 20.489, 1.403,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.327, -0.027, -0.266,-0.277, 1.252, -0.239,357.191, 357.141, 3.549,-0.115, 0.807, -0.024,349.109, 341.543, 1.152,-0.328, 0.842, 0.029,351.742, 23.693, 32.355,null,null,null,0,null,null,null,1,0
2.082,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.783, 20.483, 1.403,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.327, -0.027, -0.266,-0.278, 1.252, -0.240,357.131, 357.075, 3.607,-0.116, 0.806, -0.025,348.933, 341.474, 0.688,-0.330, 0.840, 0.030,351.987, 22.885, 32.245,null,null,null,0,null,null,null,1,0
2.121,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.791, 20.488, 1.402,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.487, -0.027, -0.372,-0.438, 1.252, -0.347,357.110, 357.035, 3.598,-0.278, 0.804, -0.133,349.044, 341.254, 0.402,-0.491, 0.840, -0.078,351.180, 22.314, 32.263,null,null,null,0,null,null,null,1,0
2.161,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.788, 20.483, 1.402,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.487, -0.027, -0.372,-0.438, 1.252, -0.347,357.269, 357.029, 3.527,-0.280, 0.802, -0.134,349.159, 341.014, 0.473,-0.489, 0.841, -0.080,351.348, 23.697, 31.489,null,null,null,0,null,null,null,1,0
2.201,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.791, 20.484, 1.398,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.537, -0.027, -0.403,-0.488, 1.251, -0.378,357.378, 356.977, 3.470,-0.332, 0.801, -0.166,349.302, 340.871, 0.338,-0.539, 0.841, -0.113,350.903, 23.619, 30.981,null,null,null,0,null,null,null,1,0
2.240,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.785, 20.486, 1.400,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.654, -0.027, -0.474,-0.605, 1.251, -0.450,357.357, 356.953, 3.436,-0.450, 0.800, -0.237,349.425, 340.558, 0.468,-0.656, 0.841, -0.185,351.136, 23.697, 31.250,null,null,null,0,null,null,null,1,0
2.280,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.788, 20.484, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.654, -0.027, -0.474,-0.605, 1.252, -0.451,357.246, 356.963, 3.444,-0.450, 0.799, -0.237,349.479, 340.602, 0.579,-0.656, 0.841, -0.185,351.221, 24.082, 31.020,null,null,null,0,null,null,null,1,0
2.319,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.783, 20.483, 1.401,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.654, -0.027, -0.474,-0.605, 1.252, -0.452,357.191, 356.920, 3.447,-0.451, 0.799, -0.237,349.452, 340.583, 0.505,-0.657, 0.840, -0.186,350.994, 23.761, 31.368,null,null,null,0,null,null,null,1,0
2.362,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.783, 20.486, 1.404,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.827, -0.027, -0.579,-0.778, 1.252, -0.558,357.072, 356.918, 3.448,-0.623, 0.799, -0.343,349.480, 340.622, 0.658,-0.829, 0.840, -0.291,351.078, 23.943, 31.250,null,null,null,0,null,null,null,1,0
2.399,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.781, 20.480, 1.408,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.875, -0.027, -0.609,-0.827, 1.253, -0.588,357.023, 356.938, 3.536,-0.672, 0.800, -0.372,349.413, 340.620, 0.668,-0.877, 0.840, -0.321,351.040, 24.037, 31.174,null,null,null,0,null,null,null,1,0
2.442,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.778, 20.485, 1.411,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.987, -0.027, -0.677,-0.940, 1.253, -0.657,356.993, 356.978, 3.551,-0.783, 0.801, -0.440,349.343, 340.700, 0.993,-0.990, 0.840, -0.390,350.955, 24.107, 31.183,null,null,null,0,null,null,null,1,0
2.481,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.778, 20.489, 1.406,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-0.987, -0.027, -0.677,-0.940, 1.253, -0.657,356.947, 357.017, 3.565,-0.782, 0.801, -0.440,349.309, 340.784, 1.245,-0.991, 0.841, -0.390,350.888, 24.182, 31.051,null,null,null,0,null,null,null,1,0
2.521,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.777, 20.482, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.131, -0.027, -0.799,-1.084, 1.253, -0.779,356.972, 357.067, 3.586,-0.926, 0.801, -0.561,349.340, 340.853, 1.182,-1.134, 0.841, -0.512,350.857, 23.992, 30.424,null,null,null,0,null,null,null,1,0
2.560,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.777, 20.480, 1.404,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.131, -0.027, -0.799,-1.083, 1.253, -0.779,357.042, 357.163, 3.538,-0.925, 0.801, -0.561,349.370, 341.056, 1.100,-1.134, 0.840, -0.512,351.085, 24.277, 30.167,null,null,null,0,null,null,null,1,0
2.599,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.783, 20.485, 1.409,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.146, -0.027, -0.819,-1.098, 1.253, -0.799,357.039, 357.264, 3.513,-0.939, 0.801, -0.581,349.459, 341.118, 1.394,-1.147, 0.839, -0.531,351.906, 24.705, 28.429,null,null,null,0,null,null,null,1,0
2.642,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.783, 20.484, 1.404,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.148, -0.027, -0.821,-1.099, 1.253, -0.801,357.170, 357.374, 3.487,-0.941, 0.801, -0.583,349.517, 341.130, 1.261,-1.148, 0.839, -0.534,351.859, 23.673, 27.050,null,null,null,0,null,null,null,1,0
2.682,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.779, 20.478, 1.401,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.148, -0.027, -0.821,-1.099, 1.252, -0.800,357.354, 357.439, 3.423,-0.941, 0.800, -0.583,349.528, 341.116, 1.138,-1.148, 0.839, -0.535,351.898, 24.499, 28.045,null,null,null,0,null,null,null,1,0
2.721,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.781, 20.483, 1.402,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.148, -0.027, -0.821,-1.098, 1.252, -0.799,357.566, 357.522, 3.367,-0.941, 0.800, -0.583,349.623, 341.157, 1.205,-1.146, 0.838, -0.536,352.174, 25.252, 27.437,null,null,null,0,null,null,null,1,0
2.761,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.781, 20.479, 1.400,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.148, -0.027, -0.821,-1.098, 1.251, -0.798,357.934, 357.664, 3.266,-0.941, 0.799, -0.584,349.684, 341.027, 1.272,-1.145, 0.838, -0.536,351.910, 24.750, 26.114,null,null,null,0,null,null,null,1,0
2.801,0.000, -0.027, 0.000,0.762, 0.829, 0.147,356.783, 20.482, 1.403,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.148, -0.027, -0.835,-1.097, 1.250, -0.811,358.250, 357.766, 3.273,-0.942, 0.799, -0.599,349.664, 340.983, 1.145,-1.146, 0.837, -0.551,352.179, 24.551, 26.659,null,null,null,0,null,null,null,1,0
2.840,0.000, -0.027, 0.000,0.762, 0.829, 0.147,356.787, 20.480, 1.406,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.148, -0.027, -0.835,-1.096, 1.249, -0.809,358.685, 357.966, 3.182,-0.942, 0.799, -0.599,349.685, 340.959, 1.210,-1.146, 0.836, -0.551,352.317, 24.517, 26.542,null,null,null,0,null,null,null,1,0
2.881,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.790, 20.486, 1.403,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.149, -0.027, -0.888,-1.096, 1.248, -0.860,359.058, 358.234, 3.045,-0.943, 0.799, -0.652,349.651, 341.033, 1.245,-1.147, 0.836, -0.604,352.193, 24.503, 26.880,null,null,null,0,null,null,null,1,0
2.922,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.796, 20.484, 1.403,0.789, 0.799, 0.422,50.030, 56.549, 179.307,0.664, 0.798, 0.460,49.820, 13.295, 179.858,null,null,null,0,null,null,null,1,0,-1.151, -0.027, -1.011,-1.097, 1.247, -0.982,359.334, 358.455, 2.924,-0.945, 0.799, -0.775,349.586, 341.170, 1.107,-1.148, 0.835, -0.728,352.093, 24.641, 26.500,null,null,null,0,null,null,null,1,0
2.959,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.790, 20.482, 1.413,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.151, -0.027, -1.011,-1.095, 1.247, -0.980,359.605, 358.703, 2.799,-0.944, 0.799, -0.775,349.502, 341.332, 1.144,-1.145, 0.833, -0.729,353.142, 26.628, 24.812,null,null,null,0,null,null,null,1,0
3.000,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.791, 20.477, 1.408,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.159, -0.027, -1.188,-1.101, 1.246, -1.157,359.861, 358.999, 2.714,-0.951, 0.799, -0.952,349.475, 341.449, 1.151,-1.150, 0.833, -0.910,351.308, 27.039, 22.957,null,null,null,0,null,null,null,1,0
3.039,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.792, 20.482, 1.406,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.160, -0.027, -1.207,-1.101, 1.245, -1.175,0.177, 359.180, 2.716,-0.951, 0.799, -0.972,349.460, 341.535, 1.124,-1.151, 0.833, -0.931,350.842, 26.195, 23.209,null,null,null,0,null,null,null,1,0
3.080,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.794, 20.489, 1.402,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.162, -0.027, -1.266,-1.103, 1.245, -1.233,0.261, 359.315, 2.627,-0.952, 0.799, -1.030,349.494, 341.661, 1.154,-1.153, 0.833, -0.989,350.895, 26.429, 23.417,null,null,null,0,null,null,null,1,0
3.120,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.788, 20.485, 1.406,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.168, -0.027, -1.402,-1.108, 1.245, -1.369,0.292, 359.323, 2.637,-0.958, 0.799, -1.167,349.417, 341.748, 1.061,-1.159, 0.833, -1.125,350.972, 26.135, 23.284,null,null,null,0,null,null,null,1,0
3.160,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.791, 20.488, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.171, -0.027, -1.460,-1.110, 1.245, -1.426,0.365, 359.357, 2.585,-0.960, 0.799, -1.225,349.389, 341.837, 0.890,-1.162, 0.833, -1.183,351.012, 26.058, 23.707,null,null,null,0,null,null,null,1,0
3.202,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.791, 20.481, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.177, -0.027, -1.594,-1.116, 1.244, -1.560,0.446, 359.339, 2.567,-0.966, 0.798, -1.359,349.445, 341.874, 0.934,-1.168, 0.833, -1.316,351.211, 25.983, 23.953,null,null,null,0,null,null,null,1,0
3.242,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.791, 20.479, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.177, -0.027, -1.594,-1.115, 1.244, -1.560,0.536, 359.334, 2.544,-0.966, 0.798, -1.359,349.463, 341.847, 0.924,-1.167, 0.832, -1.316,351.283, 25.905, 23.660,null,null,null,0,null,null,null,1,0
3.281,0.000, -0.027, 0.000,0.762, 0.830, 0.147,356.789, 20.482, 1.412,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.185, -0.027, -1.788,-1.123, 1.244, -1.753,0.643, 359.333, 2.490,-0.974, 0.797, -1.553,349.492, 341.855, 0.829,-1.176, 0.832, -1.510,351.317, 26.096, 23.597,null,null,null,0,null,null,null,1,0
3.321,0.000, -0.027, 0.000,0.762, 0.829, 0.147,356.787, 20.483, 1.415,0.789, 0.799, 0.422,50.030, 56.549, 179.307,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.185, -0.027, -1.788,-1.123, 1.244, -1.753,0.656, 359.363, 2.399,-0.974, 0.797, -1.553,349.599, 341.917, 0.928,-1.176, 0.832, -1.510,351.331, 26.011, 23.762,null,null,null,0,null,null,null,1,0
3.361,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.781, 20.485, 1.415,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.185, -0.027, -1.788,-1.122, 1.244, -1.752,0.643, 359.418, 2.367,-0.973, 0.797, -1.553,349.544, 342.089, 0.755,-1.175, 0.832, -1.509,351.473, 26.053, 23.845,null,null,null,0,null,null,null,1,0
3.401,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.783, 20.483, 1.409,0.789, 0.799, 0.423,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.189, -0.027, -1.922,-1.126, 1.244, -1.886,0.665, 359.482, 2.348,-0.977, 0.797, -1.686,349.479, 342.166, 0.504,-1.179, 0.833, -1.643,351.465, 25.958, 23.829,null,null,null,0,null,null,null,1,0
3.441,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.780, 20.486, 1.411,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.189, -0.027, -1.922,-1.125, 1.244, -1.886,0.695, 359.536, 2.305,-0.977, 0.797, -1.686,349.465, 342.173, 0.737,-1.180, 0.833, -1.642,351.695, 25.673, 24.043,null,null,null,0,null,null,null,1,0
3.480,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.781, 20.483, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.189, -0.027, -1.922,-1.125, 1.244, -1.886,0.722, 359.600, 2.282,-0.977, 0.797, -1.686,349.466, 342.214, 0.639,-1.180, 0.833, -1.641,351.617, 25.076, 25.061,null,null,null,0,null,null,null,1,0
3.521,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.782, 20.479, 1.413,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.189, -0.027, -1.922,-1.125, 1.244, -1.886,0.676, 359.629, 2.292,-0.977, 0.797, -1.686,349.455, 342.219, 0.511,-1.181, 0.833, -1.641,351.618, 25.123, 26.689,null,null,null,0,null,null,null,1,0
3.561,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.785, 20.480, 1.412,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.189, -0.027, -1.922,-1.125, 1.244, -1.886,0.629, 359.615, 2.310,-0.977, 0.796, -1.687,349.479, 342.226, 0.603,-1.182, 0.833, -1.641,351.766, 25.363, 27.214,null,null,null,0,null,null,null,1,0
3.601,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.781, 20.485, 1.413,0.789, 0.799, 0.422,50.030, 56.549, 179.307,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.189, -0.027, -1.922,-1.125, 1.244, -1.887,0.524, 359.569, 2.330,-0.976, 0.796, -1.687,349.553, 342.178, 0.542,-1.181, 0.833, -1.641,351.997, 25.476, 26.893,null,null,null,0,null,null,null,1,0
3.641,0.000, -0.027, 0.000,0.762, 0.830, 0.148,356.785, 20.485, 1.407,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.189, -0.027, -1.922,-1.125, 1.245, -1.887,0.493, 359.548, 2.367,-0.976, 0.796, -1.687,349.584, 342.194, 0.497,-1.181, 0.834, -1.641,351.953, 25.322, 26.919,null,null,null,0,null,null,null,1,0
3.681,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.789, 20.481, 1.411,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.192, -0.027, -1.782,-1.128, 1.245, -1.748,0.495, 359.518, 2.393,-0.979, 0.795, -1.547,349.618, 342.204, 0.530,-1.184, 0.834, -1.501,351.996, 25.337, 27.665,null,null,null,0,null,null,null,1,0
3.721,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.780, 20.483, 1.410,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.192, -0.027, -1.782,-1.129, 1.245, -1.748,0.485, 359.478, 2.406,-0.979, 0.795, -1.547,349.622, 342.220, 0.600,-1.184, 0.833, -1.501,352.064, 25.310, 28.201,null,null,null,0,null,null,null,1,0
3.761,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.785, 20.484, 1.406,0.789, 0.799, 0.423,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.196, -0.027, -1.628,-1.133, 1.245, -1.595,0.477, 359.444, 2.441,-0.983, 0.795, -1.393,349.581, 342.300, 0.526,-1.190, 0.833, -1.346,352.682, 24.814, 29.300,null,null,null,0,null,null,null,1,0
3.801,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.782, 20.485, 1.403,0.789, 0.799, 0.423,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.202, -0.027, -1.397,-1.139, 1.245, -1.364,0.466, 359.477, 2.479,-0.988, 0.795, -1.162,349.544, 342.273, 0.543,-1.199, 0.833, -1.114,351.390, 24.238, 31.873,null,null,null,0,null,null,null,1,0
3.840,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.777, 20.484, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.307,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.202, -0.027, -1.397,-1.139, 1.245, -1.364,0.429, 359.516, 2.518,-0.988, 0.795, -1.163,349.550, 342.264, 0.591,-1.201, 0.832, -1.112,352.914, 23.004, 32.351,null,null,null,0,null,null,null,1,0
3.881,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.784, 20.489, 1.404,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.215, -0.027, -1.010,-1.152, 1.245, -0.977,0.386, 359.489, 2.575,-1.001, 0.795, -0.775,349.557, 342.334, 0.615,-1.215, 0.832, -0.724,353.160, 22.916, 33.275,null,null,null,0,null,null,null,1,0
3.921,0.000, -0.027, 0.000,0.762, 0.829, 0.148,356.779, 20.485, 1.406,0.789, 0.799, 0.422,50.030, 56.549, 179.307,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.215, -0.027, -1.010,-1.152, 1.245, -0.977,0.314, 359.423, 2.590,-1.001, 0.795, -0.775,349.624, 342.342, 0.653,-1.216, 0.833, -0.724,352.827, 22.852, 33.449,null,null,null,0,null,null,null,1,0
3.961,0.000, -0.027, 0.000,0.761, 0.829, 0.148,356.780, 20.488, 1.405,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.820, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.229, -0.027, -0.627,-1.167, 1.245, -0.594,0.248, 359.386, 2.620,-1.015, 0.794, -0.392,349.737, 342.382, 0.624,-1.230, 0.833, -0.341,352.859, 22.978, 33.042,null,null,null,0,null,null,null,1,0
4.000,0.000, -0.027, 0.000,0.761, 0.830, 0.148,356.782, 20.487, 1.398,0.789, 0.799, 0.422,50.030, 56.549, 179.308,0.664, 0.798, 0.460,49.819, 13.295, 179.857,null,null,null,0,null,null,null,1,0,-1.229, -0.027, -0.627,-1.167, 1.245, -0.594,0.271, 359.352, 2.663,-1.015, 0.794, -0.392,349.765, 342.321, 0.748,-1.230, 0.833, -0.341,352.822, 23.316, 33.801,null,null,null,0,null,null,null,1,0
